time	time_uncertainty	Event	Temperature	VAS	Target_temperature
192.4	1.4	Initialised	0	0	0
2050.6	2.4	Measurement	38	0	38
2436.5	3.9	Measurement	38	0	0
2799.6	3.3	Measurement	38	0	0
3165.6	4.1	Measurement	38	0	0
3535.3	2.4	Measurement	38	0	0
3898.3	2.6	Measurement	38	0	0
4264.3	2.7	Measurement	38	0	0
4630.3	2.8	Measurement	38	0	0
4996.5	6	Measurement	38	0	0
5363.5	3	Measurement	38	0	0
5729.3	3.1	Measurement	38	0	0
6045.3	3.2	Initiate Peak	38	0	39
6399.3	3.4	Measurement	38	0	39
6762.3	3.5	Measurement	39.1	0	39
6794.9	3.5	Peak Temperature	39.1	0	39
7098.4	3.8	Measurement	39.4	0	38
7261.4	4.1	Measurement	38.7	0	38
7628.3	4.2	Measurement	38.2	0	0
7994.3	5.2	Measurement	38	0	0
8360.3	5.6	Measurement	38.1	0	0
8728.3	4.4	Measurement	38.1	0	0
9093.3	4.9	Measurement	38	0	0
9459.3	4.7	Measurement	38	0	0
9827.3	5.7	Measurement	38	0	0
10192.3	6.1	Measurement	38	0	0
10509.3	5.2	Initiate Peak	38	0	40
10865.3	5.5	Measurement	38	0	40
11225.3	5.5	Measurement	40	0	40
11258.1	5.5	Peak Temperature	40	0	40
11563.4	5.6	Measurement	41	0	38
11724.5	5.6	Measurement	40.5	0	38
11890.4	6	Measurement	39.8	0	38
12057.5	5.9	Measurement	39.1	0	38
12224.5	6.3	Measurement	38.4	0	38
12590.3	6.5	Measurement	38.1	0	0
12957.3	6.3	Measurement	38	0	0
13323.3	8.7	Measurement	38.1	0	0
13691.5	19.8	Measurement	38.1	0	0
14080.3	15.2	Measurement	38.1	0	0
14457.5	10.5	Measurement	38.1	0	0
14823.3	7.9	Measurement	38.1	0	0
15188.3	7.6	Measurement	38.1	0	0
15505.3	7.7	Initiate Peak	38.1	0	41
15864.3	7.4	Measurement	38.1	0	41
16237.3	7.6	Measurement	39.3	0	41
16604.3	8	Measurement	41.6	0	41
16637.3	7.5	Peak Temperature	41.6	0	41
16944.6	8.4	Measurement	41	0	38
17120.4	8.2	Measurement	40.4	0	38
17286.5	8	Measurement	39.7	0	38
17453.4	8.5	Measurement	38.9	0	38
17820.3	8.7	Measurement	38.3	0	0
18186.3	8.8	Measurement	38.1	0	0
18552.3	8.4	Measurement	38.2	0	0
18919.3	9	Measurement	38.2	0	0
19285.3	8.7	Measurement	38.2	0	0
19651.3	9	Measurement	38.2	0	0
20019.3	9.5	Measurement	38.1	0	0
20384.3	9.2	Measurement	38.1	0	0
20753.3	10.1	Measurement	38.2	0	0
21067.3	9.2	Initiate Peak	38.2	0	42
21428.3	9.4	Measurement	38.2	0	42
21800.3	9.5	Measurement	39.4	0	42
22166.3	10	Measurement	41.9	0	42
22199.7	9.8	Peak Temperature	41.9	0	42
22509.4	10.2	Measurement	42.5	0	38
22682.4	10.2	Measurement	41.8	0	38
22849.6	10.2	Measurement	41.8	0	38
23015.6	10.2	Measurement	41.1	0	38
23182.6	10.9	Measurement	40.4	0	38
23348.6	10.6	Measurement	39.7	0	38
23515.6	10.7	Measurement	38.9	0	38
23881.3	10.9	Measurement	38.4	0	0
24248.4	10.9	Measurement	38.2	0	0
24615.4	11.3	Measurement	38.3	0	0
24982.1	19	Measurement	38.3	0	0
25364.6	19.2	Measurement	38.3	0	0
25747.6	11.6	Measurement	38.3	0	0
26063.3	11.9	Initiate Peak	38.3	0	43
26776.4	12.9	Measurement	38.3	0	43
27146.3	11.9	Measurement	41.6	0	43
27512.3	11.8	Measurement	42.9	0	43
27545.5	11.9	Peak Temperature	42.9	0	43
27857.5	13.2	Measurement	0	0	38
28028.8	16.1	Measurement	42.6	0	38
28211.6	12.6	Measurement	41.9	0	38
28378.5	12.5	Measurement	41.1	0	38
28544.6	12.9	Measurement	40.4	0	38
28711.6	12.7	Measurement	39.6	0	38
28877.7	12.8	Measurement	38.9	0	38
29244.4	14.6	Measurement	38.4	0	0
29629.3	13.2	Measurement	38.3	0	0
