time	time_uncertainty	Event	Temperature	VAS	Target_temperature
1117.3	1.1	Initialised	0	0	0
2983.4	1.9	Measurement	37.9	0	38
3368.3	2	Measurement	38	0	0
3731.3	2.1	Measurement	38	0	0
4098.3	2.2	Measurement	38	0	0
4464.3	2.3	Measurement	38	0	0
4831.3	2.4	Measurement	38	0	0
5197.3	2.6	Measurement	38	0	0
5563.3	2.7	Measurement	38	0	0
5930.3	2.8	Measurement	38	0	0
6297.3	2.9	Measurement	38	0	0
6662.3	3.1	Measurement	38	0	0
7029.3	3.1	Measurement	38	0	0
7395.3	3.3	Measurement	38	0	0
7761.3	3.3	Measurement	38	0	0
8128.3	3.4	Measurement	38	0	0
8494.3	3.6	Measurement	38	0	0
8861.3	3.6	Measurement	38	0	0
9227.3	3.7	Measurement	38	0	0
9593.3	3.8	Measurement	38	0	0
9960.3	4	Measurement	38	0	0
10326.3	4	Measurement	38	0	0
10694.3	4.3	Measurement	38	0	0
11060.3	4.3	Measurement	38	0	0
11426.3	4.4	Measurement	38	0	0
11792.3	4.6	Measurement	38	0	0
12159.3	4.7	Measurement	38	0	0
12524.3	4.7	Measurement	38	0	0
12891.3	5.1	Measurement	38	0	0
13257.3	5.1	Measurement	38	0	0
13625.3	5.1	Measurement	38	0	0
13990.3	5.3	Measurement	38	0	0
14356.3	5.3	Measurement	38	0	0
14674.3	5.5	Initiate Peak	38	0	31
15032.3	5.7	Measurement	38	0	31
15406.3	5.7	Measurement	37.7	0	31
15772.3	5.7	Measurement	37.3	0	31
16138.3	6	Measurement	36.9	0	31
16505.3	6	Measurement	36.5	0	31
16871.3	6.3	Measurement	36.2	0	31
17237.3	6.3	Measurement	35.8	0	31
17604.3	6.4	Measurement	35.4	0	31
17970.3	6.7	Measurement	35	0	31
18337.3	6.5	Measurement	34.6	0	31
18703.3	6.8	Measurement	34.2	0	31
19069.3	7.3	Measurement	33.8	0	31
19436.3	6.9	Measurement	33.4	0	31
19802.3	7.2	Measurement	33.1	0	31
20168.3	7.3	Measurement	32.7	0	31
20535.3	7.3	Measurement	32.3	0	31
20901.3	7.4	Measurement	31.9	0	31
21268.3	7.5	Measurement	31.5	0	31
21634.3	8	Measurement	30.9	0	31
21666.5	8.1	Peak Temperature	30.9	0	31
21976.4	7.8	Measurement	31.2	0	38
22150.4	8.1	Measurement	32.1	0	38
22317.4	8.2	Measurement	33.1	0	38
22483.4	8.3	Measurement	34	0	38
22650.4	8.4	Measurement	34.9	0	38
22816.4	8.6	Measurement	35.8	0	38
22983.4	8.6	Measurement	36.6	0	38
23149.4	8.9	Measurement	37.4	0	38
23516.3	8.8	Measurement	38	0	0
23882.3	8.9	Measurement	38	0	0
24249.3	9	Measurement	37.9	0	0
24615.3	9.1	Measurement	38	0	0
24981.3	9.3	Measurement	38	0	0
25348.3	9.3	Measurement	38	0	0
25715.3	9.4	Measurement	38	0	0
26083.3	9.6	Measurement	38	0	0
26447.3	9.7	Measurement	38	0	0
26813.3	9.8	Measurement	38	0	0
27181.3	10	Measurement	38	0	0
27549.3	10.2	Measurement	38	0	0
27929.3	10.2	Measurement	38	0	0
28295.3	10.4	Measurement	38	0	0
28663.3	10.4	Measurement	38	0	0
29028.3	10.7	Measurement	38	0	0
29395.3	11.5	Measurement	38	0	0
29712.3	10.9	Initiate Peak	38	0	26
30075.3	10.8	Measurement	38	0	26
