time	time_uncertainty	Event	Temperature	VAS	Target_temperature
186.9	1.9	Initialised	0	0	0
2048.4	2.1	Measurement	38	0	38
2434.3	2.2	Measurement	38	0	0
2798.3	2.1	Measurement	38	0	0
3164.3	2.3	Measurement	38	0	0
3531.3	2.4	Measurement	38	0	0
3898.3	2.7	Measurement	38	0	0
4265.3	2.8	Measurement	38	0	0
4631.3	2.9	Measurement	38	0	0
4997.3	3	Measurement	38	0	0
5363.3	3.3	Measurement	38	0	0
5730.3	3.3	Measurement	38	0	0
6097.3	3.6	Measurement	38	0	0
6463.3	3.6	Measurement	38	0	0
6829.3	3.7	Measurement	38	0	0
7196.3	3.7	Measurement	38	0	0
7562.3	3.8	Measurement	38	0	0
7928.3	4.1	Measurement	38	0	0
8295.3	4.4	Measurement	38	0	0
8661.3	4.5	Measurement	38	0	0
9027.3	4.9	Measurement	38	0	0
9398.5	10.5	Measurement	38	0	0
9776.3	4.7	Measurement	38	0	0
10092.3	4.8	Initiate Peak	38	0	53
10448.3	5	Measurement	38	0	53
10808.3	4.9	Measurement	38.7	0	53
11175.3	5.1	Measurement	40	0	53
11541.3	5.3	Measurement	41.2	0	53
11907.5	5.8	Measurement	42.4	0	53
12274.4	6	Measurement	43.5	0	53
12650.3	5.9	Measurement	44.7	0	53
13023.5	6.4	Measurement	45.9	0	53
13390.3	5.7	Measurement	47.1	0	53
13756.3	5.8	Measurement	48.2	0	53
14122.3	6	Measurement	49.4	0	53
14489.3	7.4	Measurement	50.6	0	53
14855.3	7.4	Measurement	51.7	0	53
15221.3	6.4	Measurement	52.9	0	53
15255	6.4	Peak Temperature	52.9	0	53
15562.4	6.6	Measurement	52.5	0	38
15738.4	7.9	Measurement	51.6	0	38
15904.5	7.8	Measurement	50.8	0	38
16071.4	8	Measurement	49.9	0	38
16237.5	8	Measurement	49	0	38
16404.4	8.6	Measurement	48.1	0	38
16570.5	8.7	Measurement	47.2	0	38
16737.4	8.5	Measurement	46.3	0	38
16903.5	8.9	Measurement	45.4	0	38
17070.4	9.1	Measurement	44.5	0	38
17236.4	9	Measurement	43.6	0	38
17403.4	9.2	Measurement	42.7	0	38
17569.4	9.3	Measurement	41.8	0	38
17736.5	9.1	Measurement	40.9	0	38
17903.5	9.3	Measurement	40	0	38
18069.5	188.8	Measurement	39.2	0	38
18419.4	122.7	Measurement	38	0	38
18937.3	9.7	Measurement	38	0	0
19302.3	8.8	Measurement	38	0	0
19669.3	11.5	Measurement	38	0	0
20034.3	154.8	Measurement	38	0	0
20551.3	177.2	Measurement	38	0	0
21034.3	9.9	Initiate Peak	38	0	52
21398.6	16.2	Measurement	38.1	0	52
21783.3	9.9	Measurement	38.9	0	52
22150.3	10.8	Measurement	40.2	0	52
22516.3	10.8	Measurement	41.4	0	52
22882.3	9.8	Measurement	42.6	0	52
23249.3	10.1	Measurement	43.8	0	52
23615.3	10.2	Measurement	45	0	52
23982.3	11.2	Measurement	46.1	0	52
24348.3	11.2	Measurement	47.3	0	52
24714.3	10.6	Measurement	48.5	0	52
25081.3	10.9	Measurement	49.7	0	52
25447.3	10.9	Measurement	50.8	0	52
25813.3	11.3	Measurement	52	0	52
26180.3	11.9	Measurement	52.2	0	52
26213.2	10.9	Peak Temperature	52.2	0	52
26524.6	11.9	Measurement	49.6	0	38
26696.4	11.5	Measurement	48.7	0	38
26862.5	11.9	Measurement	47.8	0	38
27029.4	11.8	Measurement	46.9	0	38
27195.4	11.7	Measurement	46	0	38
27363.4	12.3	Measurement	45.1	0	38
27528.7	12	Measurement	44.2	0	38
27695.5	12.1	Measurement	43.3	0	38
27862.4	12.2	Measurement	42.4	0	38
28045.4	12.3	Measurement	41.5	0	38
28211.5	12.3	Measurement	40.6	0	38
28378.4	12.2	Measurement	39.7	0	38
28544.5	12.4	Measurement	38.9	0	38
28911.3	12.8	Measurement	38.4	0	0
29277.3	12.8	Measurement	38.2	0	0
29644.3	13.6	Measurement	38.3	0	0
30027.3	13	Measurement	38.3	0	0
30396.1	21.7	Measurement	38.3	0	0
30776.3	13.1	Measurement	38.3	0	0
31143.3	13.6	Measurement	38.3	0	0
31526.4	13.6	Measurement	38.3	0	0
31909.4	14.2	Measurement	38.3	0	0
32292.3	13.9	Measurement	38.4	0	0
32675.3	13.7	Measurement	38.4	0	0
33058.3	13.9	Measurement	38.4	0	0
33441.5	14.2	Measurement	38.4	0	0
33825.4	14.7	Measurement	38.4	0	0
34207.3	14.1	Measurement	38.4	0	0
34590.3	14.3	Measurement	38.5	0	0
34974.3	14.4	Measurement	38.5	0	0
35356.3	15.6	Measurement	38.5	0	0
35739.3	15.6	Measurement	38.5	0	0
36073.3	16.3	Initiate Peak	38.5	0	51
36446.9	15.8	Measurement	38.5	0	51
36823.4	16.2	Measurement	39.2	0	51
37206.4	15.3	Measurement	40.6	0	51
37588.3	15.4	Measurement	41.9	0	51
37972.3	15.6	Measurement	43.1	0	51
38355.3	16.5	Measurement	44.3	0	51
38738.3	17.4	Measurement	45.5	0	51
39121.3	16.1	Measurement	46.8	0	51
39504.3	23.7	Measurement	48	0	51
39887.3	16	Measurement	49.2	0	51
40270.3	17.6	Measurement	50.9	0	51
40319	16.1	Peak Temperature	50.9	0	51
40637.4	16.8	Measurement	51.1	0	38
40819.4	18	Measurement	50.3	0	38
41002.4	16.9	Measurement	49.4	0	38
41186.4	18.3	Measurement	48.5	0	38
41369.4	24.8	Measurement	47.5	0	38
41552.4	17.1	Measurement	46.5	0	38
41735.4	18.9	Measurement	45.6	0	38
41918.5	17.5	Measurement	44.6	0	38
42102.4	18.5	Measurement	43.6	0	38
42285.5	18.2	Measurement	42.6	0	38
42468.4	17.6	Measurement	41.6	0	38
42651.4	27.1	Measurement	40.7	0	38
42834.4	18.2	Measurement	39.7	0	38
43017.4	19.6	Measurement	38.9	0	38
43400.3	19.6	Measurement	38.4	0	0
43785.3	19.5	Measurement	38.4	0	0
44167.3	18.6	Measurement	38.4	0	0
44549.3	18.4	Measurement	38.4	0	0
44933.3	20.1	Measurement	38.4	0	0
45267.3	20.3	Initiate Peak	38.4	0	50
45646.3	20	Measurement	38.4	0	50
46032.4	18.9	Measurement	39.2	0	50
46415.3	20.2	Measurement	40.6	0	50
46798.3	19.4	Measurement	41.9	0	50
47181.3	20.8	Measurement	43.1	0	50
47564.3	36.8	Measurement	44.3	0	50
47964.3	20.3	Measurement	45.6	0	50
48347.3	19.5	Measurement	46.8	0	50
48737.3	23.3	Measurement	48.1	0	50
49130.3	19.9	Measurement	50	0	50
49178.9	21.3	Peak Temperature	50	0	50
49502.4	21.4	Measurement	50.2	0	38
49679.5	21.5	Measurement	49.5	0	38
49862.5	22.5	Measurement	48.6	0	38
50045.4	21.2	Measurement	47.7	0	38
50229.4	22.8	Measurement	46.8	0	38
50412.4	22.2	Measurement	45.8	0	38
50595.4	21.9	Measurement	44.9	0	38
50778.4	21.4	Measurement	43.9	0	38
50961.5	21.3	Measurement	42.9	0	38
51145.4	22.4	Measurement	41.9	0	38
51328.4	22.6	Measurement	41	0	38
51516.1	26.7	Measurement	40.1	0	38
51711.5	32.6	Measurement	39	0	38
51911.5	22.6	Measurement	38.5	0	38
52294.3	22	Measurement	38.4	0	0
52678.3	23.2	Measurement	38.5	0	0
53060.3	23.3	Measurement	38.5	0	0
53443.3	22.2	Measurement	38.5	0	0
53826.3	22.5	Measurement	38.5	0	0
54209.3	22.6	Measurement	38.5	0	0
54543.3	22.6	Initiate Peak	38.5	0	49
54918.3	23.7	Measurement	38.6	0	49
55308.3	24.4	Measurement	39.3	0	49
55691.3	23.8	Measurement	40.7	0	49
56074.5	23.3	Measurement	42	0	49
56457.3	23.2	Measurement	43.2	0	49
56840.3	24.9	Measurement	44.4	0	49
57223.3	25.7	Measurement	45.7	0	49
57607.5	24.4	Measurement	46.9	0	49
57990.4	24.9	Measurement	48.1	0	49
58372.3	24	Measurement	49.3	0	49
58421.8	23.6	Peak Temperature	49.3	0	49
58747.4	25	Measurement	47.8	0	38
58939.6	25.8	Measurement	46.9	0	38
59122.5	24.4	Measurement	46	0	38
59305.4	26.4	Measurement	45	0	38
59488.5	26.9	Measurement	44.1	0	38
59671.4	26.4	Measurement	43.1	0	38
59855.4	27.9	Measurement	42.2	0	38
60038.5	25.2	Measurement	41.2	0	38
60221.4	26.9	Measurement	40.3	0	38
60404.6	27.7	Measurement	39.4	0	38
60587.4	26.3	Measurement	38.7	0	38
60971.3	27	Measurement	38.6	0	0
61354.3	27.3	Measurement	38.6	0	0
61737.3	27.8	Measurement	38.6	0	0
62120.3	26.3	Measurement	38.6	0	0
62503.3	27.4	Measurement	38.6	0	0
62886.3	27.4	Measurement	38.6	0	0
63269.3	28.3	Measurement	38.6	0	0
63652.5	27.8	Measurement	38.6	0	0
64035.3	27	Measurement	38.6	0	0
64420.3	28.7	Measurement	38.6	0	0
64818.3	28.6	Measurement	38.6	0	0
65201.3	27.8	Measurement	38.6	0	0
65535.3	29.1	Initiate Peak	38.6	0	48
65916.3	28.6	Measurement	38.6	0	48
66300.3	28.1	Measurement	39.5	0	48
66683.3	29.2	Measurement	40.8	0	48
67087.3	29.2	Measurement	42.2	0	48
67482.3	29.4	Measurement	43.4	0	48
67865.3	29	Measurement	44.6	0	48
68248.3	29.1	Measurement	45.9	0	48
68631.3	29	Measurement	47.1	0	48
69014.3	29.7	Measurement	48.3	0	48
69063.6	27.8	Peak Temperature	48.3	0	48
69393.4	36.8	Measurement	46.8	0	38
69597.4	30.6	Measurement	45.9	0	38
69797.4	30.1	Measurement	44.9	0	38
69997.4	30	Measurement	43.9	0	38
70197.4	29.7	Measurement	42.8	0	38
70396.5	30.5	Measurement	41.8	0	38
70596.4	30.6	Measurement	40.8	0	38
70796.4	30.9	Measurement	39.8	0	38
70996.4	30.9	Measurement	38.9	0	38
71396.3	31.4	Measurement	38.9	0	0
71796.4	31.4	Measurement	38.6	0	0
72195.4	29.9	Measurement	38.6	0	0
72600.4	31.4	Measurement	38.6	0	0
72995.4	31.1	Measurement	38.6	0	0
73394.4	31.4	Measurement	38.6	0	0
73794.4	30.7	Measurement	38.6	0	0
