time	time_uncertainty	Event	Temperature	VAS	Target_temperature
130.1	1.2	Initialised	0	0	0
1998.8	3.2	Measurement	38.6	0	30
2165.5	2	Measurement	38.2	0	30
2331.5	2.1	Measurement	37.4	0	30
2498.4	2.2	Measurement	36.5	0	30
2665.5	2.3	Measurement	35.7	0	30
2832.4	2.8	Measurement	34.9	0	30
2997.5	2.5	Measurement	34.2	0	30
3164.4	2.7	Measurement	33.4	0	30
3331.5	2.9	Measurement	32.7	0	30
3498.4	2.9	Measurement	32	0	30
3664.5	3	Measurement	31.3	0	30
3831.5	3.2	Measurement	30.9	0	30
4218.3	3.2	Measurement	30.8	0	0
4581.3	3.8	Measurement	30.9	0	0
4949.3	3.7	Measurement	30.8	0	0
5314.3	4.1	Measurement	30.7	0	0
5682.3	3.7	Measurement	30.7	0	0
6046.3	3.9	Measurement	30.7	0	0
6415	8.8	Measurement	30.7	0	0
6779.4	4.1	Measurement	30.7	0	0
7145.4	4.6	Measurement	30.7	0	0
7513.4	4.5	Measurement	30.6	0	0
7878.4	4.4	Measurement	30.6	0	0
8245.4	5	Measurement	30.6	0	0
8613.4	5.3	Measurement	30.6	0	0
8979.5	4.9	Measurement	30.6	0	0
9346.5	5.1	Measurement	30.6	0	0
9712.5	5.7	Measurement	30.6	0	0
10079.4	5.6	Measurement	30.6	0	0
10445.4	5.4	Measurement	30.6	0	0
10811.4	5.6	Measurement	30.6	0	0
11177.4	5.8	Measurement	30.6	0	0
11544.4	5.6	Measurement	30.6	0	0
11910.3	5.9	Measurement	30.6	0	0
12275.4	5.8	Measurement	30.6	0	0
12641.5	8.2	Measurement	30.6	0	0
13010.4	6.2	Measurement	30.6	0	0
13374.4	6.3	Measurement	30.5	0	0
13740.4	6.3	Measurement	30.5	0	0
14107.4	6.6	Measurement	30.5	0	0
14424.4	6.8	Initiate Peak	30.5	0	33
15135.4	6.9	Measurement	32	0	33
15506.4	7	Measurement	32.9	0	33
15538.1	7	Peak Temperature	32.9	0	33
15847.5	7.3	Measurement	0	0	30
16022.5	7.5	Measurement	33.1	0	30
16188.6	7.6	Measurement	32.4	0	30
16355.6	7.9	Measurement	31.8	0	30
16521.5	7.8	Measurement	31.1	0	30
16688.5	7.9	Measurement	30.7	0	30
17054.3	8.1	Measurement	30.5	0	0
17421.3	8.1	Measurement	30.6	0	0
17787.4	8.5	Measurement	30.6	0	0
18154.4	8.2	Measurement	30.5	0	0
18521.4	8.5	Measurement	30.5	0	0
18886.4	8.6	Measurement	30.5	0	0
19253.4	8.7	Measurement	30.4	0	0
19619.4	8.6	Measurement	30.4	0	0
19987.3	9	Measurement	30.4	0	0
20352.4	8.9	Measurement	30.4	0	0
20718.4	9.1	Measurement	30.4	0	0
21085.4	9.2	Measurement	30.4	0	0
21402.4	9.4	Initiate Peak	30.4	0	34
22116.4	9.6	Measurement	30.5	0	34
22484.4	10	Measurement	33.9	0	34
22516.1	9.6	Peak Temperature	33.9	0	34
22827.6	9.8	Measurement	0	0	30
23000.6	10.2	Measurement	34.7	0	30
23166.6	10	Measurement	34	0	30
23333.6	10.3	Measurement	33.3	0	30
23499.6	10.4	Measurement	32.6	0	30
23669	28.7	Measurement	32	0	30
23866.6	20.4	Measurement	31.3	0	30
24049.6	12.9	Measurement	30.7	0	30
24432.4	15.2	Measurement	30.5	0	0
24817.4	10.9	Measurement	30.5	0	0
25200.4	11.3	Measurement	30.5	0	0
25581.3	11.2	Measurement	30.5	0	0
25948.3	11.7	Measurement	30.4	0	0
26282.4	11.4	Initiate Peak	30.4	0	36
26998.4	11.6	Measurement	30.5	0	36
27380.4	11.8	Measurement	34.8	0	36
27763.3	12	Measurement	35.9	0	36
27812	11.9	Peak Temperature	35.9	0	36
28125.6	12.1	Measurement	0	0	30
28296.6	12.6	Measurement	35.9	0	30
28479.6	12.5	Measurement	35.1	0	30
28662.6	12.7	Measurement	34.4	0	30
28845.6	12.9	Measurement	33.6	0	30
29028.6	12.7	Measurement	32.8	0	30
29211.6	12.9	Measurement	32.1	0	30
29395.6	13.3	Measurement	31.4	0	30
29578.6	13.1	Measurement	30.8	0	30
29961.3	13.2	Measurement	30.6	0	0
30346.5	13.4	Measurement	30.6	0	0
30729.4	13.5	Measurement	30.6	0	0
31110.4	14	Measurement	30.5	0	0
31493.3	13.8	Measurement	30.5	0	0
31828.3	14.2	Initiate Peak	30.5	0	38
32546.4	14.3	Measurement	30.5	0	38
32926.4	14.8	Measurement	32.1	0	38
33309.4	16.7	Measurement	37.8	0	38
33692.4	17.8	Measurement	37.9	0	38
33740.7	14.6	Peak Temperature	37.9	0	38
34057.5	15.7	Measurement	0	0	30
34241.6	15.3	Measurement	37.1	0	30
34424.6	15.2	Measurement	36.3	0	30
34607.7	20	Measurement	35.4	0	30
34791.6	25.6	Measurement	34.6	0	30
34974.6	22.5	Measurement	33.9	0	30
35157.6	24.8	Measurement	33.1	0	30
35340.6	18.2	Measurement	32.4	0	30
35523.6	15.7	Measurement	31.7	0	30
35706.6	15.7	Measurement	31	0	30
35890.6	16.2	Measurement	30.7	0	30
36273.4	16.4	Measurement	30.7	0	0
36658.4	16.1	Measurement	30.7	0	0
37039.4	16.2	Measurement	30.7	0	0
37422.4	16.5	Measurement	30.6	0	0
37756.3	16.9	Initiate Peak	30.6	0	40
38477.4	16.9	Measurement	30.6	0	40
38856.4	17.2	Measurement	32.2	0	40
39239.4	17.2	Measurement	35.1	0	40
39620.4	17.3	Measurement	40	0	40
39669.5	17.1	Peak Temperature	40	0	40
39988.6	17.5	Measurement	0	0	30
40170.6	18.7	Measurement	40.1	0	30
40353.6	17.6	Measurement	39.2	0	30
40536.6	18.1	Measurement	38.3	0	30
40719.6	18.5	Measurement	37.5	0	30
40902.6	18.2	Measurement	36.6	0	30
41086.6	18.5	Measurement	35.8	0	30
41269.6	18.5	Measurement	35	0	30
41452.6	18.4	Measurement	34.3	0	30
41635.5	19.1	Measurement	33.5	0	30
41818.6	18.7	Measurement	32.8	0	30
42002.5	19.2	Measurement	32.2	0	30
42185.6	18.7	Measurement	31.5	0	30
42368.6	19.5	Measurement	31	0	30
42551.6	19.6	Measurement	30.9	0	30
42934.4	19.6	Measurement	30.9	0	0
43318.4	19.2	Measurement	30.9	0	0
43701.3	19.5	Measurement	30.8	0	0
44084.4	20.3	Measurement	30.8	0	0
44418.3	19.9	Initiate Peak	30.8	0	42
45142.4	20.1	Measurement	30.8	0	42
45484.3	20.9	Initiate Peak	30.8	0	42
46211.6	37.4	Measurement	40.5	0	42
46615.4	20.9	Measurement	41.9	0	42
46664.1	20.2	Peak Temperature	41.9	0	42
46986.6	20.6	Measurement	0	0	30
47164.5	21.2	Measurement	41.6	0	30
47347.6	20.8	Measurement	40.7	0	30
47531.6	21.1	Measurement	39.8	0	30
47714.6	22.1	Measurement	38.9	0	30
47897.6	21.2	Measurement	38	0	30
48080.6	22.7	Measurement	37.2	0	30
48263.6	21.4	Measurement	36.4	0	30
48447.6	21.6	Measurement	35.6	0	30
48630.6	22.7	Measurement	34.8	0	30
48813.7	23.6	Measurement	34	0	30
48996.6	22.8	Measurement	33.4	0	30
49179.6	21.8	Measurement	32.7	0	30
49363.6	21.9	Measurement	32	0	30
49546.6	23.4	Measurement	31.4	0	30
49729.6	23.3	Measurement	31.1	0	30
49912.6	23.1	Measurement	31	0	30
50095.5	26.5	Measurement	31.1	0	30
50279.6	23.4	Measurement	31	0	30
50462.7	23.7	Measurement	31	0	30
50645.7	23.8	Measurement	31	0	30
50828.7	24.3	Measurement	31	0	30
51011.7	24.1	Measurement	31	0	30
51195.7	26.1	Measurement	30.9	0	30
51578.4	24	Measurement	30.9	0	0
51963.4	24.6	Measurement	30.9	0	0
52347.4	24.3	Measurement	30.9	0	0
52727.4	24.1	Measurement	30.9	0	0
53110.4	24.3	Measurement	30.9	0	0
53493.4	24.3	Measurement	30.9	0	0
53878.3	27.5	Measurement	30.9	0	0
54276.4	24	Measurement	31	0	0
54661.4	25.1	Measurement	31	0	0
55042.4	25	Measurement	31	0	0
55427.4	25.7	Measurement	31	0	0
55808.4	25	Measurement	31	0	0
56191.4	25.1	Measurement	31	0	0
56574.4	25.6	Measurement	31	0	0
56959.7	46	Measurement	31	0	0
57325.4	43	Initiate Peak	31	0	44
58073.4	26.1	Measurement	31	0	44
58457.3	26.5	Measurement	32.8	0	44
58839.3	26.1	Measurement	35.6	0	44
59222.4	26	Measurement	38.5	0	44
59605.3	26.9	Measurement	43.9	0	44
59988.4	27.4	Measurement	44	0	44
60037.1	26	Peak Temperature	44	0	44
60365.6	27.1	Measurement	0	0	30
60554.6	27.3	Measurement	42.7	0	30
60737.6	26.6	Measurement	41.7	0	30
60920.6	27.3	Measurement	40.7	0	30
61104.6	27.7	Measurement	39.8	0	30
61287.5	28.4	Measurement	38.9	0	30
61487.6	27.4	Measurement	38	0	30
61670.5	28.6	Measurement	37	0	30
61870.6	27.9	Measurement	36.2	0	30
62053.6	28.3	Measurement	35.4	0	30
62253.6	28.5	Measurement	34.6	0	30
62453.6	28.4	Measurement	33.8	0	30
62652.6	28.5	Measurement	33.1	0	30
62836.5	28.8	Measurement	32.4	0	30
63035.6	28.8	Measurement	31.7	0	30
63235.6	28.9	Measurement	31.2	0	30
63435.6	28.3	Measurement	31.1	0	30
63618.6	28.4	Measurement	31.1	0	30
63801.5	29.4	Measurement	31.1	0	30
64001.6	30	Measurement	31	0	30
64201.6	29	Measurement	31	0	30
64401.6	30.1	Measurement	31	0	30
64601.6	29.7	Measurement	31	0	30
64801.6	29.8	Measurement	31	0	30
65001.6	30.1	Measurement	31	0	30
65200.6	30.2	Measurement	30.9	0	30
65600.4	30.1	Measurement	30.9	0	0
65950.3	30.6	Initiate Peak	30.9	0	44
66685.3	31.4	Measurement	31	0	44
67034.4	81.7	Initiate Peak	31	0	44
67827.1	54.2	Measurement	38.6	0	44
68200.4	51.6	Initiate Peak	38.6	0	44
68973.2	33.7	Measurement	43.9	0	44
69030.2	30.1	Peak Temperature	43.9	0	44
69362.6	30.7	Measurement	0	0	30
69563.7	31.1	Measurement	40.6	0	30
69764.5	31.8	Measurement	39.6	0	30
69962.7	32.7	Measurement	38.6	0	30
70162.6	32.2	Measurement	37.7	0	30
70363.5	32.4	Measurement	36.8	0	30
70562.6	32.5	Measurement	35.9	0	30
70762.5	32.6	Measurement	35.1	0	30
70962.5	32.9	Measurement	34.3	0	30
71161.5	33.2	Measurement	33.6	0	30
71361.6	32.7	Measurement	32.8	0	30
71561.6	33.1	Measurement	32.2	0	30
71761.6	33	Measurement	31.5	0	30
71961.5	33.3	Measurement	31.2	0	30
72162.5	33.7	Measurement	31.2	0	30
72361.6	33.2	Measurement	31.2	0	30
72560.5	33.4	Measurement	31.1	0	30
72760.5	33.2	Measurement	31.1	0	30
72960.6	33.9	Measurement	31.1	0	30
73160.5	34.5	Measurement	31	0	30
73360.5	33.4	Measurement	31	0	30
73560.5	34.5	Measurement	31	0	30
73767.1	34.2	Measurement	31	0	30
73959.5	34.6	Measurement	31	0	30
74159.6	34.4	Measurement	31	0	30
74359.5	34.7	Measurement	31	0	30
74559.5	34.1	Measurement	31	0	30
74759.5	34.1	Measurement	31	0	30
74959.5	35.2	Measurement	31	0	30
75158.5	34.8	Measurement	31	0	30
75358.7	35.3	Measurement	31	0	30
75558.6	35.7	Measurement	31	0	30
75758.7	35.2	Measurement	31	0	30
75958.5	35.7	Measurement	31	0	30
76158.5	35.9	Measurement	31	0	30
76357.5	36.3	Measurement	31	0	30
76557.5	36.7	Measurement	31	0	30
76757.6	35.8	Measurement	31	0	30
76957.5	37.3	Measurement	31	0	30
77157.5	37.2	Measurement	31	0	30
77357.5	36.9	Measurement	31	0	30
77557.6	36.5	Measurement	31	0	30
77756.5	36.5	Measurement	31	0	30
77956.6	36.4	Measurement	31	0	30
78156.6	37	Measurement	31	0	30
78356.5	36.6	Measurement	31	0	30
78556.5	37.7	Measurement	31	0	30
78756.5	37.1	Measurement	31	0	30
78955.5	37.4	Measurement	31	0	30
79156.5	39.7	Measurement	31	0	30
79355.6	39.3	Measurement	31	0	30
79555.6	38.2	Measurement	31	0	30
79755.5	41	Measurement	31	0	30
79955.5	38.1	Measurement	31.1	0	30
80156.5	37.5	Measurement	31	0	30
80354.5	37.9	Measurement	31	0	30
80554.6	38.8	Measurement	31	0	30
80754.5	38.6	Measurement	31	0	30
80954.5	37.7	Measurement	31	0	30
81154.5	37.9	Measurement	31	0	30
81354.5	38.4	Measurement	31	0	30
81553.5	38.1	Measurement	31	0	30
81753.6	38.9	Measurement	31	0	30
81953.5	38.8	Measurement	31	0	30
82153.5	38.3	Measurement	31	0	30
82353.5	38.1	Measurement	31	0	30
82553.5	39.1	Measurement	31	0	30
82753.5	40.6	Measurement	31	0	30
82952.5	39.5	Measurement	31	0	30
83152.5	38.9	Measurement	31	0	30
83352.5	39.2	Measurement	30.9	0	30
83752.3	40.1	Measurement	30.9	0	0
84154.3	40	Measurement	30.9	0	0
84553.3	74.6	Measurement	30.9	0	0
84935.3	40.4	Initiate Peak	30.9	0	46
85677.3	40.5	Measurement	31	0	46
86084.3	40.7	Measurement	32.6	0	46
86483.3	40.8	Measurement	35.6	0	46
86883.3	41.2	Measurement	38.6	0	46
87283.3	46.8	Measurement	41.5	0	46
87699.3	42.1	Measurement	45.9	0	46
87765.8	40.6	Peak Temperature	45.9	0	46
88106.5	41.4	Measurement	0	0	30
88315.5	42.6	Measurement	45.8	0	30
88521.4	41.3	Measurement	44.6	0	30
88731.5	49.9	Measurement	43.5	0	30
88948.5	41.9	Measurement	42.3	0	30
89148.6	41.6	Measurement	41.2	0	30
89347.5	41.4	Measurement	40.1	0	30
89547.5	42.4	Measurement	39.2	0	30
89747.6	43.5	Measurement	38.2	0	30
89947.5	45.2	Measurement	37.3	0	30
90147.5	43.3	Measurement	36.4	0	30
90347.5	60.6	Measurement	35.6	0	30
90565.5	42.7	Measurement	34.8	0	30
90763.5	42.2	Measurement	33.9	0	30
90963.5	43.1	Measurement	33.2	0	30
91163.5	43.3	Measurement	32.5	0	30
91363.5	43.4	Measurement	31.8	0	30
91562.5	44.6	Measurement	31.2	0	30
91762.5	52.9	Measurement	31	0	30
91985	44.1	Measurement	31	0	30
92196	45.3	Measurement	31	0	30
92395.5	45.1	Measurement	30.9	0	30
92795.3	44.3	Measurement	30.9	0	0
93195.3	54.4	Measurement	30.9	0	0
93611.3	44	Measurement	30.8	0	0
94011.3	44.6	Measurement	30.8	0	0
94410.3	45.5	Measurement	30.8	0	0
94814.3	45.1	Measurement	30.8	0	0
95228.3	44.3	Measurement	30.8	0	0
95626.4	44.5	Measurement	30.8	0	0
96026.3	49.8	Measurement	30.8	0	0
96442.3	46.1	Measurement	30.8	0	0
96792.3	45.6	Initiate Peak	30.8	0	48
97540.3	45.6	Measurement	30.9	0	48
97941.3	44.8	Measurement	32.6	0	48
98341.3	46.9	Measurement	35.6	0	48
98757.3	46.3	Measurement	38.6	0	48
99175.3	60.9	Measurement	41.6	0	48
99595.3	45.4	Measurement	47.3	0	48
100006.3	47.2	Measurement	47.9	0	48
100089.6	44.8	Peak Temperature	47.9	0	48
100434.5	47	Measurement	0	0	30
100639.5	46.9	Measurement	46.9	0	30
100855.5	47.3	Measurement	45.8	0	30
101072.5	66.4	Measurement	44.6	0	30
101305.5	46.5	Measurement	43.4	0	30
101521.5	46.4	Measurement	42.2	0	30
101721.5	48.5	Measurement	41.2	0	30
101938.4	47.2	Measurement	40.2	0	30
102154.5	48.5	Measurement	39.1	0	30
102371.5	47	Measurement	38.1	0	30
102587.5	47.9	Measurement	37.2	0	30
102804.5	48.1	Measurement	36.3	0	30
103020.5	48.3	Measurement	35.4	0	30
103237.5	47.6	Measurement	34.6	0	30
103453.5	48.4	Measurement	33.8	0	30
103670.5	47.5	Measurement	33	0	30
103886.5	49.7	Measurement	32.3	0	30
104103.5	68.6	Measurement	31.6	0	30
104336.5	47.4	Measurement	31.1	0	30
104552.5	49.1	Measurement	31.1	0	30
104769.5	49.1	Measurement	31.1	0	30
104985.4	50.2	Measurement	31	0	30
105202.5	57.9	Measurement	31	0	30
105418.5	50.1	Measurement	31	0	30
105635.5	50.1	Measurement	31	0	30
105851.5	49.7	Measurement	30.9	0	30
106268.3	50.4	Measurement	30.9	0	0
106684.3	51	Measurement	30.9	0	0
107101.3	50.6	Measurement	30.9	0	0
107517.3	51.9	Measurement	30.9	0	0
107884.3	51.2	Initiate Peak	30.9	0	50
108637.3	51	Measurement	31	0	50
109049.3	49.9	Measurement	32.8	0	50
109466.3	49.8	Measurement	35.9	0	50
109882.3	50.6	Measurement	39.1	0	50
110298.4	51.7	Measurement	39.1	0	50
110715.4	51.7	Measurement	42.1	0	50
111131.4	50.7	Measurement	47.7	0	50
111547.4	52.5	Measurement	50	0	50
111630.7	50.3	Peak Temperature	50	0	50
111981.5	61	Measurement	51.6	0	30
112197.6	53.6	Measurement	0	0	30
112414.4	65	Measurement	48	0	30
112646.6	52.2	Measurement	46.8	0	30
112863.7	51.8	Measurement	45.7	0	30
113079.6	53.2	Measurement	44.6	0	30
113296.6	53.6	Measurement	43.5	0	30
113512.6	53	Measurement	42.4	0	30
113729.6	52	Measurement	41.3	0	30
113945.6	52.9	Measurement	40.2	0	30
114162.6	55.7	Measurement	39.2	0	30
114378.6	54.5	Measurement	38.3	0	30
114595.5	54.5	Measurement	37.4	0	30
114811.6	53.2	Measurement	36.5	0	30
115028.6	53.7	Measurement	35.6	0	30
115244.6	53.5	Measurement	34.8	0	30
115461.6	54.2	Measurement	34	0	30
115677.6	53.7	Measurement	33.3	0	30
115894.5	54.3	Measurement	32.6	0	30
116110.6	54	Measurement	31.9	0	30
116327.6	54.6	Measurement	31.4	0	30
116543.6	56.3	Measurement	31.2	0	30
116760.6	54.2	Measurement	31.3	0	30
116976.6	57.4	Measurement	31.2	0	30
117193.6	74.5	Measurement	31.2	0	30
117426.6	54	Measurement	31.2	0	30
117642.6	55.9	Measurement	31.1	0	30
117859.5	54.8	Measurement	31.1	0	30
118075.6	59.5	Measurement	31.1	0	30
118292.5	54.9	Measurement	31.1	0	30
118508.6	56.6	Measurement	31.1	0	30
118726	67.8	Measurement	31.1	0	30
118958.6	56.5	Measurement	31.1	0	30
119174.6	55.3	Measurement	31.1	0	30
119391.6	56.1	Measurement	31.1	0	30
119607.6	56.7	Measurement	31.1	0	30
119824.6	55.8	Measurement	31.1	0	30
120041.6	55	Measurement	31.1	0	30
120259.6	56.5	Measurement	31.1	0	30
120473.6	56.3	Measurement	31.1	0	30
120690.6	56.2	Measurement	31.1	0	30
120907.5	57.3	Measurement	31.1	0	30
121123.6	56.9	Measurement	31.1	0	30
121340.6	56.4	Measurement	31.1	0	30
121556.6	57	Measurement	31.1	0	30
121772.6	56.3	Measurement	31.1	0	30
121989.6	58.3	Measurement	31.1	0	30
122205.6	58	Measurement	31.1	0	30
122422.6	57.2	Measurement	31.1	0	30
122638.6	58.7	Measurement	31.1	0	30
122855.6	64	Measurement	31.1	0	30
123088.6	60.1	Measurement	31.1	0	30
123305.6	65.5	Measurement	31.1	0	30
123538.6	56.8	Measurement	31.1	0	30
123754.6	57.2	Measurement	31.1	0	30
123971.5	59.3	Measurement	31.1	0	30
124187.6	58.7	Measurement	31.1	0	30
124404.6	58.7	Measurement	31.1	0	30
124620.6	58.4	Measurement	31.1	0	30
124837.5	58.9	Measurement	31.1	0	30
125053.6	59.8	Measurement	31.1	0	30
125270.6	59.1	Measurement	31.1	0	30
125486.6	59.9	Measurement	31.1	0	30
125703.6	59.6	Measurement	31.1	0	30
125919.6	59	Measurement	31.1	0	30
126136.6	59.8	Measurement	31.1	0	30
126352.6	59.3	Measurement	31.1	0	30
126569.6	59.7	Measurement	31.1	0	30
126785.6	59.7	Measurement	31	0	30
127002.5	61	Measurement	31	0	30
127218.6	59.5	Measurement	31	0	30
127435.5	60	Measurement	31	0	30
127651.6	61.3	Measurement	31	0	30
127868.6	60.3	Measurement	31	0	30
128084.6	63	Measurement	31	0	30
128317.6	61.3	Measurement	31	0	30
128534.6	61.9	Measurement	31	0	30
128750.6	60.9	Measurement	31	0	30
128967.6	190.5	Measurement	31	0	30
129317.6	79.9	Measurement	31	0	30
129566.7	60.8	Measurement	31	0	30
129783.6	62	Measurement	31	0	30
130000.6	61.3	Measurement	31	0	30
130216.6	61	Measurement	30.9	0	30
130633.4	86.6	Measurement	30.9	0	0
131084.3	61.7	Measurement	30.9	0	0
131517.3	62.2	Measurement	30.9	0	0
131898.3	62.9	Initiate Peak	30.9	0	52
133013.5	74.2	Measurement	31	0	52
133447.3	63.4	Measurement	32.7	0	52
133880.6	75.4	Measurement	35.3	0	52
134313.7	65	Measurement	38.6	0	52
134746.4	63.7	Measurement	41.7	0	52
135179.5	77.6	Measurement	44.7	0	52
135612.3	63.6	Measurement	50.2	0	52
136045.3	64.6	Measurement	51.9	0	52
136145.2	61.8	Peak Temperature	51.9	0	52
136506.5	64.3	Measurement	52.7	0	30
136728.9	64.9	Measurement	0	0	30
136961.5	63.9	Measurement	48.8	0	30
137194.6	64.4	Measurement	47.7	0	30
137427.6	64.7	Measurement	46.5	0	30
137660.5	63.6	Measurement	45.3	0	30
137893.6	64.2	Measurement	44.1	0	30
138127.5	66.1	Measurement	43	0	30
138360.5	65.3	Measurement	41.8	0	30
138593.5	64	Measurement	40.6	0	30
138826.6	64.9	Measurement	39.5	0	30
139059.6	65.8	Measurement	38.4	0	30
139292.6	64.7	Measurement	37.4	0	30
139525.6	64.9	Measurement	36.4	0	30
139759.5	64.5	Measurement	35.5	0	30
139992.5	64.6	Measurement	34.6	0	30
140225.5	66.2	Measurement	33.8	0	30
140458.6	66.7	Measurement	33	0	30
140691.5	66.8	Measurement	32.3	0	30
140924.6	66.2	Measurement	31.5	0	30
141158.5	78	Measurement	31	0	30
141391.5	66.1	Measurement	31	0	30
141624.6	67.7	Measurement	31	0	30
141857.6	65.9	Measurement	30.9	0	30
142290.4	66.8	Measurement	30.9	0	0
142723.4	68.9	Measurement	30.8	0	0
143156.4	65.3	Measurement	30.8	0	0
143589.3	66.7	Measurement	30.8	0	0
144022.3	67.1	Measurement	30.8	0	0
144455.4	68.3	Measurement	30.8	0	0
144888.4	66.3	Measurement	30.8	0	0
145321.4	66.8	Measurement	30.8	0	0
145754.4	70.1	Measurement	30.8	0	0
146187.4	67.2	Measurement	30.8	0	0
146620.4	66.5	Measurement	30.8	0	0
147053.4	68.7	Measurement	30.8	0	0
147486.4	68.1	Measurement	30.8	0	0
147921.3	68.2	Measurement	30.8	0	0
148352.3	69.3	Measurement	30.9	0	0
148785.3	69.1	Measurement	30.8	0	0
149168.5	68.9	Initiate Peak	30.8	0	53
150289.4	83.6	Measurement	31	0	53
150734.4	70.4	Measurement	32.8	0	53
151167.4	69	Measurement	35.4	0	53
151600.4	68.5	Measurement	38.8	0	53
152033.3	70.1	Measurement	41.9	0	53
152466.4	69.1	Measurement	45	0	53
152899.3	70.1	Measurement	47.8	0	53
153332.4	70.4	Measurement	50.4	0	53
153765.3	70.1	Measurement	52.9	0	53
153864.9	69.8	Peak Temperature	52.9	0	53
154234.6	69.6	Measurement	50.8	0	30
154464.5	75.1	Measurement	0	0	30
154697.6	69.7	Measurement	47.3	0	30
154930.7	70.1	Measurement	46.2	0	30
