time	time_uncertainty	Event	Temperature	VAS	Target_temperature
1456.2	1.2	Initialised	0	0	0
3316.4	1.9	Measurement	38	0	38
3700.3	2	Measurement	38	0	0
4064.3	2.1	Measurement	38.1	0	0
4431.3	2.2	Measurement	38	0	0
4797.3	2.4	Measurement	38.1	0	0
5163.4	2.6	Measurement	38.1	0	0
5531.3	2.7	Measurement	38.1	0	0
5897.3	2.7	Measurement	38.1	0	0
6264.3	2.9	Measurement	38	0	0
6630.3	3.1	Measurement	38.1	0	0
6996.3	3.1	Measurement	38	0	0
7362.5	5.7	Measurement	38	0	0
7729	5.5	Measurement	38	0	0
8095.3	3.4	Measurement	38.1	0	0
8461.3	3.4	Measurement	38	0	0
8827.3	3.7	Measurement	38	0	0
9194.3	3.7	Measurement	38.1	0	0
9560.3	3.8	Measurement	38	0	0
9926.3	4.4	Measurement	38	0	0
10293.3	4.3	Measurement	38	0	0
10659.3	4.1	Measurement	38	0	0
11027.3	4.5	Measurement	38.1	0	0
11393.3	4.5	Measurement	38	0	0
11759.3	4.8	Measurement	38	0	0
12126.3	4.7	Measurement	38	0	0
12492.3	5	Measurement	38.1	0	0
12859.3	5	Measurement	38	0	0
13225.3	5.2	Measurement	38	0	0
13591.3	5.1	Measurement	38	0	0
13958.3	5.4	Measurement	38	0	0
14323.3	5.3	Measurement	38	0	0
14689.3	5.4	Measurement	38	0	0
15056.3	5.6	Measurement	38	0	0
15373.3	5.7	Initiate Peak	38	0	42
15731.3	5.8	Measurement	38	0	42
16105.3	6	Measurement	38.3	0	42
16471.3	6.3	Measurement	38.7	0	42
16838.3	6.3	Measurement	39.1	0	42
17204.3	6.5	Measurement	39.5	0	42
17571.3	6.4	Measurement	39.8	0	42
17937.3	6.9	Measurement	40.3	0	42
18303.5	10.1	Measurement	40.6	0	42
18669.5	10.4	Measurement	41	0	42
19035.3	7	Measurement	41.4	0	42
19402.3	7.3	Measurement	41.9	0	42
19434.9	7.3	Peak Temperature	41.9	0	42
19744.4	7.5	Measurement	41.4	0	38
19918.4	7.7	Measurement	40.6	0	38
20085.4	7.8	Measurement	39.8	0	38
20251.4	7.7	Measurement	38.9	0	38
20618.3	7.9	Measurement	38.3	0	0
20985.3	7.9	Measurement	38	0	0
21350.3	8	Measurement	38.1	0	0
21717.3	8.1	Measurement	38.1	0	0
22083.3	8.7	Measurement	38	0	0
22450.3	8.4	Measurement	38	0	0
22816.3	8.6	Measurement	38	0	0
23184.3	8.6	Measurement	38	0	0
23550.3	8.7	Measurement	38.1	0	0
23916.3	8.8	Measurement	38	0	0
24281.3	9.3	Measurement	38.1	0	0
24648.3	9	Measurement	38	0	0
25014.3	9.3	Measurement	38.1	0	0
25331.3	9.5	Initiate Peak	38.1	0	46
25692.3	9.5	Measurement	38.1	0	46
26063.3	10	Measurement	38.3	0	46
26429.3	9.6	Measurement	38.7	0	46
26796.3	9.8	Measurement	39.1	0	46
27162.3	9.9	Measurement	39.5	0	46
27528.3	10.7	Measurement	39.9	0	46
27895.3	10	Measurement	40.3	0	46
28261.3	10.4	Measurement	40.7	0	46
28630.3	10.3	Measurement	41.1	0	46
28994.3	10.4	Measurement	41.5	0	46
29360.4	12.9	Measurement	41.9	0	46
29727.6	13.2	Measurement	42.2	0	46
30110.4	10.7	Measurement	42.6	0	46
30476.3	11.1	Measurement	43	0	46
30842.3	10.9	Measurement	43.4	0	46
31209.3	11.3	Measurement	43.8	0	46
31575.3	11.3	Measurement	44.2	0	46
31942.3	11.4	Measurement	44.6	0	46
32308.3	11.3	Measurement	45	0	46
32674.3	12	Measurement	45.3	0	46
33042.2	11.6	Measurement	45.9	0	46
33074.3	11.7	Peak Temperature	45.9	0	46
33386.4	11.8	Measurement	45.7	0	38
33557.4	12.1	Measurement	44.8	0	38
33723.5	12.1	Measurement	44	0	38
33890.5	12.3	Measurement	43.1	0	38
34056.4	12.4	Measurement	42.3	0	38
34223.5	12.5	Measurement	41.4	0	38
34390.4	13.2	Measurement	40.5	0	38
34556.5	12.7	Measurement	39.7	0	38
34723.4	13.2	Measurement	38.8	0	38
35089.3	150.8	Measurement	38.2	0	0
35606.3	13.3	Measurement	38.1	0	0
35988.3	13.2	Measurement	38.1	0	0
36355.3	13.4	Measurement	38.1	0	0
36721.3	54.3	Measurement	38.1	0	0
37138.3	140	Measurement	38.1	0	0
37637.3	13.7	Measurement	38.1	0	0
38004.3	13.9	Measurement	38.1	0	0
38388.3	15.2	Measurement	38.1	0	0
38771.3	48.4	Measurement	38.1	0	0
39187.6	14.2	Measurement	38.1	0	0
39570.3	14.4	Measurement	38.1	0	0
39952.3	14.4	Measurement	38.1	0	0
40335.6	26.3	Measurement	38.1	0	0
40668.3	14.8	Initiate Peak	38.1	0	50
41034.3	14.8	Measurement	38.2	0	50
41418.3	14.9	Measurement	38.4	0	50
41801.3	15.1	Measurement	38.9	0	50
42184.3	15.4	Measurement	39.3	0	50
42567.3	15.3	Measurement	39.7	0	50
42950.3	15.5	Measurement	40.1	0	50
43333.3	15.6	Measurement	40.5	0	50
43716.3	15.6	Measurement	40.9	0	50
44099.3	15.8	Measurement	41.3	0	50
44482.3	16.3	Measurement	41.7	0	50
44865.3	17.2	Measurement	42.1	0	50
45248.3	16.2	Measurement	42.5	0	50
45631.3	16.2	Measurement	42.9	0	50
46014.3	16.5	Measurement	43.3	0	50
46397.3	16.4	Measurement	43.7	0	50
46780.3	16.6	Measurement	44.2	0	50
47163.3	16.8	Measurement	44.5	0	50
47546.3	16.9	Measurement	45	0	50
47929.3	16.8	Measurement	45.3	0	50
48312.3	17	Measurement	45.7	0	50
48695.3	17	Measurement	46.2	0	50
49078.3	17.1	Measurement	46.6	0	50
49461.3	17.3	Measurement	46.9	0	50
49844.3	17.9	Measurement	47.4	0	50
50227.3	17.8	Measurement	47.7	0	50
50610.3	17.7	Measurement	48.1	0	50
50993.3	17.9	Measurement	48.5	0	50
51376.5	32.8	Measurement	48.9	0	50
51776.7	26.8	Measurement	49.4	0	50
52159.3	18.3	Measurement	50	0	50
52209.4	18.5	Peak Temperature	50	0	50
52527.4	18.9	Measurement	49.5	0	38
52709.4	18.7	Measurement	48.6	0	38
52892.4	18.9	Measurement	47.6	0	38
53075.4	18.8	Measurement	46.5	0	38
53258.5	18.9	Measurement	45.6	0	38
53441.5	18.9	Measurement	44.5	0	38
53625.4	19.1	Measurement	43.5	0	38
53808.4	19.2	Measurement	42.5	0	38
53991.5	20	Measurement	41.6	0	38
54174.5	19.3	Measurement	40.6	0	38
54357.5	19.9	Measurement	39.6	0	38
54540.4	19.7	Measurement	38.7	0	38
54924.3	19.8	Measurement	38.1	0	0
55307.3	19.9	Measurement	38.1	0	0
55690.3	20.3	Measurement	38.1	0	0
56073.3	20	Measurement	38.1	0	0
56456.4	20.5	Measurement	38.1	0	0
56839.3	20.3	Measurement	38.1	0	0
57222.3	20.3	Measurement	38.1	0	0
57605.3	20.5	Measurement	38.1	0	0
57988.3	20.9	Measurement	38.2	0	0
58372.3	22.1	Measurement	38.2	0	0
58755.3	20.8	Measurement	38.2	0	0
59138.3	21.4	Measurement	38.2	0	0
59520.3	21.5	Measurement	38.2	0	0
59903.3	22	Measurement	38.2	0	0
60236.3	21.6	Initiate Peak	38.2	0	53
60609.3	21.6	Measurement	38.3	0	53
60986.3	21.6	Measurement	38.5	0	53
61369.3	21.8	Measurement	38.9	0	53
61752.3	21.9	Measurement	39.4	0	53
62135.4	41	Measurement	39.8	0	53
62534.5	40.7	Measurement	40.2	0	53
62934.6	33.1	Measurement	40.6	0	53
63334.3	22.3	Measurement	41.1	0	53
63717.3	22.6	Measurement	41.5	0	53
64100.3	22.7	Measurement	41.9	0	53
64483.3	22.9	Measurement	42.3	0	53
64866.3	23.7	Measurement	42.7	0	53
65249.3	23.4	Measurement	43.1	0	53
65632.3	23	Measurement	43.5	0	53
66015.3	23.7	Measurement	43.9	0	53
66398.3	23.2	Measurement	44.3	0	53
66781.3	24.8	Measurement	44.7	0	53
67164.3	23.4	Measurement	45.1	0	53
67547.3	24.4	Measurement	45.5	0	53
67930.3	23.8	Measurement	45.9	0	53
68313.3	25	Measurement	46.3	0	53
68696.3	24.1	Measurement	46.7	0	53
69079.3	24.2	Measurement	47.1	0	53
69462.3	24.6	Measurement	47.5	0	53
69845.3	24.5	Measurement	47.8	0	53
70228.3	25.2	Measurement	48.3	0	53
70612.3	25.1	Measurement	48.7	0	53
70995.3	24.7	Measurement	49.1	0	53
71378.3	24.9	Measurement	49.5	0	53
71761.3	25.9	Measurement	49.9	0	53
72144.3	25.4	Measurement	50.3	0	53
72527.3	25.1	Measurement	50.7	0	53
72910.3	25.7	Measurement	51	0	53
73293.5	40.7	Measurement	51.4	0	53
73692.3	35.3	Measurement	51.9	0	53
74092.3	25.7	Measurement	52.3	0	53
74475.3	27	Measurement	52.9	0	53
74525.3	25.8	Peak Temperature	52.9	0	53
74851.4	26.3	Measurement	52.6	0	38
75041.5	26.5	Measurement	51.6	0	38
75224.5	26.4	Measurement	50.7	0	38
75408.4	27.2	Measurement	49.6	0	38
75591.4	26.8	Measurement	48.6	0	38
75774.5	26.5	Measurement	47.6	0	38
75957.5	26.8	Measurement	46.6	0	38
76140.4	27.1	Measurement	45.6	0	38
76324.4	28	Measurement	44.6	0	38
76507.4	27.4	Measurement	43.6	0	38
76690.5	27.4	Measurement	42.7	0	38
76873.5	27.9	Measurement	41.7	0	38
77056.5	27.5	Measurement	40.7	0	38
77239.4	27.8	Measurement	39.8	0	38
77423.4	28	Measurement	38.8	0	38
77806.3	27.6	Measurement	38.2	0	0
78189.3	27.9	Measurement	38.1	0	0
78572.3	28.4	Measurement	38.2	0	0
78955.3	28.7	Measurement	38.2	0	0
79338.3	29.2	Measurement	38.2	0	0
79721.3	29.2	Measurement	38.2	0	0
80104.3	28.3	Measurement	38.2	0	0
80487.3	29.3	Measurement	38.2	0	0
80870.3	28.7	Measurement	38.2	0	0
81253.3	29.2	Measurement	38.2	0	0
81636.3	28.6	Measurement	38.2	0	0
82019.3	30.2	Measurement	38.3	0	0
82406.3	29.6	Measurement	38.3	0	0
82803.3	29.6	Measurement	38.3	0	0
83203.3	29.8	Measurement	38.3	0	0
83602.3	30.1	Measurement	38.3	0	0
84002.3	29.7	Measurement	38.3	0	0
84402.5	49.6	Measurement	38.3	0	0
84822.6	62.1	Measurement	38.3	0	0
85259.3	30.1	Measurement	38.3	0	0
85659.3	31.2	Measurement	38.3	0	0
86051.3	32	Measurement	38.3	0	0
86450.3	31	Measurement	38.3	0	0
86850.3	30.7	Measurement	38.3	0	0
87250.3	31.5	Measurement	38.3	0	0
87656.3	31.9	Measurement	38.3	0	0
88049.3	31.5	Measurement	38.3	0	0
88449.3	31.7	Measurement	38.3	0	0
88848.3	31.6	Measurement	38.3	0	0
89248.3	31.7	Measurement	38.3	0	0
89648.3	31.8	Measurement	38.3	0	0
90047.3	31.7	Measurement	38.3	0	0
90446.3	31.6	Measurement	38.3	0	0
90846.3	32.6	Measurement	38.3	0	0
91245.3	31.8	Measurement	38.3	0	0
91645.3	33	Measurement	38.3	0	0
91995.3	32.4	Initiate Peak	38.3	0	33
92379.3	32.8	Measurement	38.3	0	33
92778.3	33.1	Measurement	37.9	0	33
93177.3	32.6	Measurement	37.5	0	33
93577.3	32.8	Measurement	37.1	0	33
93977.3	32.7	Measurement	36.6	0	33
94376.3	33	Measurement	36.2	0	33
94776.3	33.3	Measurement	35.8	0	33
95176.3	45.3	Measurement	35.3	0	33
95575.6	59.7	Measurement	34.9	0	33
95992.6	60.6	Measurement	34.4	0	33
96408.3	33.6	Measurement	34	0	33
96808.3	33.4	Measurement	33.6	0	33
97207.3	34.2	Measurement	32.9	0	33
97274.3	326.8	Peak Temperature	32.9	0	33
97901.4	34.4	Measurement	35.1	0	38
98090.5	34.4	Measurement	36.3	0	38
98290.4	34.4	Measurement	37.4	0	38
98690.3	35.8	Measurement	38.3	0	0
99089.3	57.1	Measurement	38.3	0	0
99522.3	35.1	Measurement	38.3	0	0
99922.3	35.2	Measurement	38.3	0	0
100323.3	36.5	Measurement	38.3	0	0
100722.3	34.7	Measurement	38.3	0	0
101122.3	35.7	Measurement	38.3	0	0
101522.3	35.2	Measurement	38.3	0	0
101922.3	35.6	Measurement	38.2	0	0
102320.3	37.5	Measurement	38.2	0	0
