time	time_uncertainty	Event	Temperature	VAS	Target_temperature
1185.8	1.3	Initialised	0	0	0
3114.4	1.9	Measurement	37.9	0	30
3280.4	2.1	Measurement	37.5	0	30
3447.5	2.1	Measurement	36.7	0	30
3614.4	2.2	Measurement	35.9	0	30
3780.5	2.6	Measurement	35.1	0	30
3947.4	2.4	Measurement	34.2	0	30
4113.5	2.5	Measurement	33.4	0	30
4280.4	2.7	Measurement	32.6	0	30
4446.4	2.8	Measurement	31.8	0	30
4613.4	2.9	Measurement	31	0	30
4779.9	3.2	Measurement	30.3	0	30
4963.4	3.2	Measurement	30	0	0
5116.2	3.2	Start Sequence	0	0	0
5279.4	3.3	Measurement	29.9	0	0
5445.4	3.4	Measurement	30	0	0
5612.4	3.5	Measurement	30	0	0
5779.5	3.5	Measurement	30	0	0
5945.4	3.6	Measurement	30	0	0
6112.4	3.8	Measurement	29.9	0	0
6278.5	3.8	Measurement	29.9	0	0
6445.4	4.2	Measurement	29.9	0	0
6611.5	4.1	Measurement	29.9	0	0
6778.4	4.3	Measurement	29.9	0	0
6944.5	5	Measurement	30	0	0
7111.4	4.5	Measurement	29.9	0	0
7277.5	4.5	Measurement	30	0	0
7444.4	4.7	Measurement	29.9	0	0
7610.4	4.8	Measurement	30	0	0
7777.5	4.8	Measurement	30	0	0
7944.4	5	Measurement	30	0	0
8110.5	5	Measurement	30	0	0
8277.4	5.1	Measurement	30	0	0
8443.5	5.2	Measurement	30	0	0
8610.4	5.3	Measurement	30	0	0
8776.5	5.3	Measurement	30	0	0
8943.4	5.6	Measurement	30	0	0
9109.4	5.6	Measurement	30	0	0
9276.4	5.7	Measurement	30	0	0
9442.5	6.1	Measurement	30	0	0
9609.4	5.9	Measurement	30	0	0
9775.4	6	Measurement	30	0	0
9942.5	6.7	Measurement	30	0	0
10109.4	6.7	Measurement	30	0	0
10275.5	6.3	Measurement	30.1	0	0
10442.6	6.4	Measurement	30.1	0	0
10608.5	6.5	Measurement	30.1	0	0
10775.4	6.6	Measurement	30.1	0	0
10941.5	6.7	Measurement	30.1	0	0
11108.4	7.1	Measurement	30.1	0	0
11308.4	6.9	Measurement	30.1	0	0
