time	time_uncertainty	Event	Temperature	VAS	Target_temperature
1726.2	1.4	Initialised	0	0	0
3592.7	2.9	Measurement	37.8	0	38
3984.6	2.6	Measurement	37.9	0	0
4348.5	9.1	Measurement	38	0	0
4714.3	2.2	Measurement	38	0	0
5080.3	2.4	Measurement	38	0	0
5447.3	2.6	Measurement	38	0	0
5815.3	2.8	Measurement	38.1	0	0
6179.3	2.7	Measurement	38.1	0	0
6546.3	2.8	Measurement	38.1	0	0
6913.3	2.9	Measurement	38.1	0	0
7279.4	3.1	Measurement	38.1	0	0
7645.3	3.1	Measurement	38.1	0	0
7963.3	3.3	Initiate Peak	38.1	0	37
8319.5	3.9	Measurement	38.1	0	37
8694.3	3.6	Measurement	36.9	0	37
8726.7	3.6	Peak Temperature	36.9	0	37
9032.4	4	Measurement	37.1	0	38
9394.3	3.9	Measurement	37.9	0	0
9760.3	98.7	Measurement	38.3	0	0
10226.3	4.5	Measurement	38.1	0	0
10593.3	4.4	Measurement	38.1	0	0
10959.3	4.7	Measurement	38.1	0	0
11327.4	293.2	Measurement	38.1	0	0
11975.3	103.8	Measurement	38.1	0	0
12392.3	4.8	Initiate Peak	38.1	0	36
12750.3	5.3	Measurement	38.1	0	36
13124.3	5.2	Measurement	37.1	0	36
13490.3	5.4	Measurement	35.9	0	36
13523	5.3	Peak Temperature	35.9	0	36
13830.4	5.8	Measurement	36.5	0	38
14006.4	5.7	Measurement	37.6	0	38
14373.3	5.7	Measurement	38.3	0	0
14740.5	10.2	Measurement	38.2	0	0
15106.6	9.9	Measurement	38.1	0	0
15472.6	9	Measurement	38.1	0	0
15839.3	6.9	Measurement	38.1	0	0
16206.3	6.3	Measurement	38.1	0	0
16573.3	6.5	Measurement	38.1	0	0
16938.4	6.8	Measurement	38.1	0	0
17304.3	6.6	Measurement	38.1	0	0
17622.3	6.8	Initiate Peak	38.1	0	35
17982.3	8.2	Measurement	38.1	0	35
18353.5	7.6	Measurement	37.2	0	35
18720.3	7.3	Measurement	36	0	35
