time	time_uncertainty	Event	Temperature	VAS	Target_temperature
1816.4	2.3	Initialised	0	0	0
3682.4	2	Measurement	37.9	0	38
4068.4	1.9	Measurement	38	0	0
4431.3	2.1	Measurement	38	0	0
4797.4	9.8	Measurement	38	0	0
5164.3	2.3	Measurement	38	0	0
5531.3	2.4	Measurement	38	0	0
5897.3	2.5	Measurement	38	0	0
6263.3	2.6	Measurement	38	0	0
6629.3	2.7	Measurement	38	0	0
6995.3	2.9	Measurement	38	0	0
7362.3	2.9	Measurement	38	0	0
7728.3	3.2	Measurement	38	0	0
8046.3	3.2	Initiate Peak	38	0	40
8401.3	3.3	Measurement	38	0	40
8761.3	3.4	Measurement	40	0	40
8793.2	3.5	Peak Temperature	40	0	40
9098.4	3.6	Measurement	41	0	38
9260.4	3.7	Measurement	40.5	0	38
9427.5	3.9	Measurement	39.8	0	38
9593.4	4	Measurement	39.1	0	38
9760.4	4.2	Measurement	38.4	0	38
10126.3	4.5	Measurement	38.1	0	0
10493.3	4.3	Measurement	38	0	0
10859.4	4.3	Measurement	38.1	0	0
11225.3	4.7	Measurement	38	0	0
11593.3	4.7	Measurement	38	0	0
11959.3	4.7	Measurement	38	0	0
12325.3	4.8	Measurement	38	0	0
12691.3	5.1	Measurement	38	0	0
13057.4	5.1	Measurement	38	0	0
13424.3	5.1	Measurement	38	0	0
13790.4	5.1	Measurement	38	0	0
14108.3	5.6	Initiate Peak	38	0	42
14466.3	5.8	Measurement	38.1	0	42
14839.3	5.7	Measurement	39.3	0	42
15206.3	6	Measurement	41.9	0	42
15238.2	5.8	Peak Temperature	41.9	0	42
15545.4	6	Measurement	42.5	0	38
15705.4	6.1	Measurement	41.9	0	38
15872.4	6.5	Measurement	41.2	0	38
16038.5	6.3	Measurement	40.4	0	38
16205.4	6.6	Measurement	39.7	0	38
16371.4	6.7	Measurement	38.9	0	38
16738.3	6.5	Measurement	38.3	0	0
17104.3	7	Measurement	38.1	0	0
17471.3	6.9	Measurement	38.1	0	0
17837.4	6.9	Measurement	38.1	0	0
18203.3	7.2	Measurement	38.1	0	0
18571.3	7.3	Measurement	38.1	0	0
18937.4	7.2	Measurement	38.1	0	0
19302.3	7.8	Measurement	38.1	0	0
19669.3	7.4	Measurement	38.1	0	0
20035.3	7.9	Measurement	38.1	0	0
20353.3	7.9	Initiate Peak	38.1	0	44
20713.3	8.1	Measurement	38.2	0	44
21084.3	8.3	Measurement	39.4	0	44
21451.3	8.3	Measurement	41.7	0	44
21817.4	8.3	Measurement	43.9	0	44
21849.7	8.6	Peak Temperature	43.9	0	44
22160.4	8.7	Measurement	44.4	0	38
22333.4	8.8	Measurement	43.7	0	38
22500.5	8.8	Measurement	43	0	38
22666.4	9	Measurement	42.2	0	38
22833.5	8.8	Measurement	41.5	0	38
22999.5	9.1	Measurement	40.7	0	38
23166.4	9.3	Measurement	39.9	0	38
23332.4	9.6	Measurement	39.1	0	38
23499.8	23.1	Measurement	38.4	0	38
23882.3	19	Measurement	38.2	0	0
24266.7	21.9	Measurement	38.3	0	0
