time	time_uncertainty	Event	Temperature	VAS	Target_temperature
392.2	1.3	Initialised	0	0	0
2267.4	2	Measurement	38	0	38
2651.3	2	Measurement	38	0	0
3015.3	2.2	Measurement	38	0	0
3382.3	2.2	Measurement	38.1	0	0
3748.3	2.4	Measurement	38.1	0	0
4116.3	2.6	Measurement	38.1	0	0
4482.8	2.7	Measurement	38.1	0	0
4849.3	3.8	Measurement	38.1	0	0
5215.3	2.8	Measurement	38.1	0	0
5580.3	3.1	Measurement	38.1	0	0
5946.3	3.4	Measurement	38.1	0	0
6313.3	3.2	Measurement	38.1	0	0
6630.4	3.5	Initiate Peak	38.1	0	42
6986.3	3.6	Measurement	38.1	0	42
7362.3	3.7	Measurement	38.5	0	42
7728.3	3.8	Measurement	39.4	0	42
8095.3	3.8	Measurement	40.2	0	42
8461.3	3.9	Measurement	40.9	0	42
8827.3	4.3	Measurement	41.9	0	42
8859.8	4.3	Peak Temperature	41.9	0	42
9166.4	4.5	Measurement	41.8	0	38
9327.4	4.7	Measurement	41	0	38
9493.4	4.7	Measurement	40.2	0	38
9660.4	4.9	Measurement	39.3	0	38
9826.4	5	Measurement	38.5	0	38
10193.3	4.8	Measurement	38.1	0	0
10559.3	5.2	Measurement	38.2	0	0
10926.3	5.4	Measurement	38.2	0	0
11293.3	5.8	Measurement	38.1	0	0
11659.3	39.6	Measurement	38.1	0	0
12060.3	5.7	Measurement	38.1	0	0
12426.3	6.1	Measurement	38.1	0	0
12793.3	6.1	Measurement	38.1	0	0
13159.3	6.2	Measurement	38.1	0	0
13525.3	131.1	Measurement	38.1	0	0
14023.3	190.5	Measurement	38.1	0	0
14524.3	6.3	Initiate Peak	38.1	0	46
14883.3	6.3	Measurement	38.1	0	46
15256.3	6.8	Measurement	38.6	0	46
15622.4	8.5	Measurement	39.4	0	46
15988.3	8.8	Measurement	40.2	0	46
16355.3	6.8	Measurement	40.9	0	46
16721.3	7.3	Measurement	41.7	0	46
17088.3	7.3	Measurement	42.4	0	46
17454.3	9.3	Measurement	43.2	0	46
17820.3	9.3	Measurement	43.9	0	46
18187.3	7.5	Measurement	44.7	0	46
18553.3	7.6	Measurement	45.9	0	46
18585.6	7.5	Peak Temperature	45.9	0	46
18895.4	8.1	Measurement	46.1	0	38
19069.4	9.8	Measurement	45.3	0	38
19236.4	8.3	Measurement	44.3	0	38
19402.4	8.1	Measurement	43.4	0	38
19569.4	8.3	Measurement	42.5	0	38
19735.4	8.6	Measurement	41.6	0	38
19902.4	9	Measurement	40.8	0	38
20068.4	8.7	Measurement	40	0	38
20235.4	10.9	Measurement	39.2	0	38
20401.4	9	Measurement	38.5	0	38
20768.3	9.1	Measurement	38.2	0	0
21134.3	9.1	Measurement	38.3	0	0
21501.3	10.8	Measurement	38.3	0	0
21867.3	11.3	Measurement	38.3	0	0
22234.3	11.4	Measurement	38.2	0	0
22600.3	9.4	Measurement	38.2	0	0
22966.3	9.5	Measurement	38.2	0	0
23333.3	10.4	Measurement	38.2	0	0
23702.3	12	Measurement	38.2	0	0
24084.3	10.4	Measurement	38.2	0	0
24453.3	12.5	Measurement	38.2	0	0
24832.3	10.6	Measurement	38.2	0	0
25197.3	12	Measurement	38.2	0	0
25563.3	12.5	Measurement	38.2	0	0
25880.3	10.7	Initiate Peak	38.2	0	50
26243.3	10.8	Measurement	38.2	0	50
26613.3	13	Measurement	38.7	0	50
26996.3	11.8	Measurement	39.5	0	50
27362.3	12.7	Measurement	40.3	0	50
27746.4	12	Measurement	41.1	0	50
28111.3	11.4	Measurement	41.8	0	50
28494.3	11.6	Measurement	42.6	0	50
28861.3	11.8	Measurement	43.4	0	50
29244.4	11.8	Measurement	44.2	0	50
29611.3	14.4	Measurement	45	0	50
29993.4	12.3	Measurement	45.7	0	50
30361.3	12	Measurement	46.5	0	50
30746.3	12	Measurement	47.3	0	50
31134.2	13.1	Measurement	48.1	0	50
31510.5	15.9	Measurement	48.9	0	50
31895.7	38.5	Measurement	50	0	50
31958.5	12.3	Peak Temperature	50	0	50
32272.4	15.7	Measurement	49.5	0	38
32468.4	19.2	Measurement	48.3	0	38
32641.5	12.6	Measurement	47.3	0	38
32808.4	13.2	Measurement	46.5	0	38
32992.7	14.3	Measurement	45.6	0	38
33175.4	13	Measurement	44.6	0	38
33357.5	13.1	Measurement	43.7	0	38
33524.4	13.7	Measurement	42.8	0	38
33707.4	14.8	Measurement	41.9	0	38
33891.4	14.3	Measurement	41	0	38
34073.5	13.6	Measurement	40.1	0	38
34256.5	13.9	Measurement	39.3	0	38
34439.4	14.5	Measurement	38.6	0	38
34823.3	16.3	Measurement	38.4	0	0
35206.3	16.2	Measurement	38.5	0	0
35589.4	14.9	Measurement	38.4	0	0
35973.3	14.6	Measurement	38.4	0	0
36356.3	14.8	Measurement	38.4	0	0
36742.2	15.5	Measurement	38.3	0	0
37121.3	17	Measurement	38.3	0	0
37504.3	15.2	Measurement	38.3	0	0
37887.3	15	Measurement	38.3	0	0
38271.3	15.5	Measurement	38.3	0	0
38653.3	17.7	Measurement	38.3	0	0
39036.3	18.5	Measurement	38.3	0	0
39419.3	15.9	Measurement	38.3	0	0
39802.3	15.7	Measurement	38.3	0	0
40185.3	16	Measurement	38.3	0	0
40568.3	17.8	Measurement	38.3	0	0
40951.3	18.6	Measurement	38.3	0	0
41334.3	16.5	Measurement	38.3	0	0
41717.3	16.4	Measurement	38.3	0	0
42101.3	16.9	Measurement	38.3	0	0
42483.3	19.4	Measurement	38.3	0	0
42866.3	19.3	Measurement	38.3	0	0
43249.3	17.6	Measurement	38.3	0	0
43633.3	17	Measurement	38.3	0	0
44016.5	16.9	Measurement	38.3	0	0
44400.3	56.3	Measurement	38.4	0	0
44815.3	19.8	Measurement	38.3	0	0
45198.3	19.7	Measurement	38.3	0	0
45581.3	18.1	Measurement	38.3	0	0
45964.3	17.4	Measurement	38.3	0	0
46347.3	17.9	Measurement	38.3	0	0
46730.3	19.4	Measurement	38.3	0	0
47113.3	20.2	Measurement	38.3	0	0
47496.3	19	Measurement	38.3	0	0
47879.3	18.1	Measurement	38.3	0	0
48262.3	18	Measurement	38.3	0	0
48646.3	20.7	Measurement	38.3	0	0
49029.3	20.9	Measurement	38.3	0	0
49411.3	18.8	Measurement	38.3	0	0
49795.3	19.3	Measurement	38.3	0	0
50177.3	18.5	Measurement	38.3	0	0
50560.3	21.3	Measurement	38.3	0	0
50945.3	21.2	Measurement	38.3	0	0
51327.4	19.6	Measurement	38.3	0	0
51710.4	19.2	Measurement	38.3	0	0
52043.3	19.2	Initiate Peak	38.3	0	53
52415.3	20.1	Measurement	38.3	0	53
52794.3	19.6	Measurement	38.8	0	53
53176.3	20.1	Measurement	39.6	0	53
53559.3	21.8	Measurement	40.4	0	53
53942.3	22.3	Measurement	41.2	0	53
54325.6	20.8	Measurement	41.9	0	53
54708.9	21.6	Measurement	42.7	0	53
55091.3	20.1	Measurement	43.5	0	53
55474.3	23.2	Measurement	44.3	0	53
55857.3	22.8	Measurement	45.1	0	53
56249.3	21.2	Measurement	45.9	0	53
56641.3	29.6	Measurement	46.7	0	53
57039.5	22.9	Measurement	47.5	0	53
57423.3	21.1	Measurement	48.3	0	53
57806.3	32.9	Measurement	49.2	0	53
58205.4	23.9	Measurement	50	0	53
58588.3	22.1	Measurement	50.8	0	53
58972.3	23.9	Measurement	51.6	0	53
59355.3	24.2	Measurement	52.4	0	53
59738.3	24.7	Measurement	53.2	0	53
59786.8	22.6	Peak Temperature	53.2	0	53
60110.4	25	Measurement	51	0	38
60304.4	23.9	Measurement	50	0	38
60487.4	27.7	Measurement	49	0	38
60669.5	22.4	Measurement	48.1	0	38
60853.4	24.8	Measurement	47.2	0	38
61035.4	23.3	Measurement	46.2	0	38
61220.4	25.5	Measurement	45.3	0	38
61403.4	66	Measurement	44.4	0	38
61635.5	30	Measurement	43.2	0	38
