time	time_uncertainty	Event	Temperature	VAS	Target_temperature
1433.2	1.3	Initialised	0	0	0
3332.4	1.9	Measurement	38	0	38
3775.3	3.1	Measurement	38	0	0
4149.6	2.5	Measurement	38.1	0	0
4618.2	4	Measurement	38	0	0
5008.4	2.2	Measurement	38	0	0
5384.4	2.4	Measurement	38.1	0	0
5760.4	2.5	Measurement	38.1	0	0
6129.4	2.6	Measurement	38.1	0	0
6496.4	3.1	Measurement	38.1	0	0
6863.4	2.8	Measurement	38	0	0
7230.3	3	Measurement	38	0	0
7596.4	3	Measurement	38.1	0	0
7963.4	3.3	Measurement	38	0	0
8328.4	3.3	Measurement	38	0	0
8694.4	3.4	Measurement	38	0	0
9061.3	3.8	Measurement	37.9	0	0
9427.3	4.5	Measurement	38	0	0
9793.4	3.8	Measurement	38.1	0	0
10160.4	4.1	Measurement	38	0	0
10526.3	4.1	Measurement	38	0	0
10892.3	4.2	Measurement	38.1	0	0
11259.3	37.3	Measurement	38.1	0	0
11658.3	4.7	Measurement	38	0	0
12025.3	24.3	Measurement	38	0	0
12408.3	31.5	Measurement	38.1	0	0
12808.3	5.5	Measurement	38	0	0
13174.3	36.6	Measurement	38	0	0
13574.7	16.7	Measurement	38	0	0
13958.2	23.3	Measurement	38	0	0
14340.3	20	Measurement	38	0	0
14723.3	5.3	Measurement	38	0	0
15089.3	5.5	Measurement	38	0	0
15455.3	7.2	Measurement	38	0	0
15822.3	7.2	Measurement	38	0	0
16188.3	29.6	Measurement	38	0	0
16588.3	20.7	Measurement	38	0	0
16971.3	5.9	Measurement	38	0	0
17337.4	34.4	Measurement	38	0	0
17737.4	22.3	Measurement	38	0	0
18120.3	8.3	Measurement	38	0	0
18486.3	8.3	Measurement	38	0	0
18853.3	6.4	Measurement	38	0	0
19219.3	6.7	Measurement	38	0	0
19586.3	7.1	Measurement	38	0	0
19952.3	8.9	Measurement	38	0	0
20318.4	9.2	Measurement	38	0	0
20685.4	7.1	Measurement	38	0	0
21051.4	7.1	Measurement	38	0	0
21418.4	7.4	Measurement	38	0	0
21784.4	9.2	Measurement	38	0	0
22150.4	9.2	Measurement	38	0	0
22517.4	7.6	Measurement	38	0	0
22883.5	8.1	Measurement	38	0	0
23249.4	8	Measurement	38	0	0
23616.4	10.1	Measurement	38	0	0
23982.4	53.1	Measurement	37.9	0	0
24399.4	10.2	Measurement	38	0	0
24765.4	8.3	Measurement	38.1	0	0
25131.4	9.1	Measurement	38	0	0
25498.4	8.7	Measurement	37.9	0	0
25864.4	12.3	Measurement	37.9	0	0
26247.4	8.9	Measurement	37.8	0	0
26613.4	8.9	Measurement	37.9	0	0
26980.4	11	Measurement	38	0	0
27346.4	9.2	Measurement	38	0	0
27713.5	9.1	Measurement	38	0	0
28079.4	9.3	Measurement	38	0	0
28445.5	10.5	Measurement	38	0	0
28812.4	9.9	Measurement	38	0	0
29178.4	9.7	Measurement	38	0	0
29545.4	9.6	Measurement	38	0	0
29911.4	12.2	Measurement	38	0	0
30277.4	10.2	Measurement	38	0	0
30644.4	9.9	Measurement	38.1	0	0
31010.4	10.2	Measurement	38.1	0	0
31376.4	10.6	Measurement	37.9	0	0
31743.4	10.6	Measurement	37.9	0	0
32060.3	10.6	Initiate Peak	37.9	0	42
32774.4	10.6	Measurement	38	0	42
33142.4	10.7	Measurement	38.9	0	42
33508.4	12	Measurement	41.9	0	42
33540.6	11	Peak Temperature	41.9	0	42
33854.6	14.8	Measurement	0	0	38
34024.6	11.6	Measurement	41.3	0	38
34191.6	92.1	Measurement	40.5	0	38
34467.6	32.2	Measurement	39.6	0	38
34657.6	11.8	Measurement	38.3	0	38
35040.4	11.4	Measurement	38	0	0
35407.4	17.6	Measurement	38	0	0
35790.7	12.1	Measurement	38.1	0	0
36173.4	12.3	Measurement	38.1	0	0
36556.4	12.2	Measurement	38.1	0	0
36940.4	12.5	Measurement	38	0	0
37325.6	13.7	Measurement	38	0	0
37705.4	15.4	Measurement	38	0	0
38089.4	12.5	Measurement	38	0	0
38472.4	12.8	Measurement	38	0	0
38855.4	56.4	Measurement	38	0	0
39270.4	12.9	Measurement	38	0	0
39653.4	15.6	Measurement	38	0	0
40036.4	15.7	Measurement	38	0	0
40419.4	14.7	Measurement	38	0	0
40802.4	14	Measurement	38	0	0
41185.4	14.1	Measurement	38.1	0	0
41568.4	16.1	Measurement	38.1	0	0
41952.4	16.7	Measurement	38.1	0	0
42335.4	14.2	Measurement	38.1	0	0
42718.4	14.1	Measurement	38.1	0	0
43101.4	14.6	Measurement	38.1	0	0
43484.4	16.7	Measurement	38.1	0	0
43867.4	17.1	Measurement	38.1	0	0
44199.4	17.6	Initiate Peak	38.1	0	46
44934.4	15.3	Measurement	38.1	0	46
45315.6	28.1	Measurement	39	0	46
45698.4	330.6	Measurement	40.9	0	46
46401.4	17.7	Measurement	45.3	0	46
46780.4	135.1	Measurement	45.9	0	46
46946.8	17.7	Peak Temperature	45.9	0	46
47264.6	15.7	Measurement	0	0	38
47446.6	18.4	Measurement	43.6	0	38
47629.6	16	Measurement	42.6	0	38
47813.6	18.1	Measurement	41.6	0	38
47996.5	16.3	Measurement	40.7	0	38
48179.5	16.7	Measurement	39.8	0	38
48362.5	20.3	Measurement	38.9	0	38
48746.4	17	Measurement	38.3	0	0
49129.4	16.4	Measurement	38.2	0	0
49512.4	17.2	Measurement	38.3	0	0
49894.3	78.7	Measurement	38.3	0	0
50327.4	17.6	Measurement	38.2	0	0
50710.4	17.6	Measurement	38.2	0	0
51093.5	17.1	Measurement	38.2	0	0
51476.4	20	Measurement	38.2	0	0
51859.3	19.2	Measurement	38.2	0	0
52243.6	17.8	Measurement	38.2	0	0
52626.4	17.5	Measurement	38.2	0	0
53009.3	17.7	Measurement	38.2	0	0
53394.4	20.2	Measurement	38.2	0	0
53776.4	20.6	Measurement	38.2	0	0
54159.4	19	Measurement	38.2	0	0
54541.4	18.7	Measurement	38.2	0	0
54924.3	17.9	Measurement	38.2	0	0
55308.4	21.4	Measurement	38.2	0	0
55690.4	20.1	Measurement	38.2	0	0
56074.8	18.9	Measurement	38.2	0	0
56456.3	22	Measurement	38.2	0	0
56839.4	46.5	Measurement	38.2	0	0
57255.4	19.5	Measurement	38.2	0	0
57638.4	20.8	Measurement	38.2	0	0
58021.4	30.8	Measurement	38.2	0	0
58421.4	19.4	Measurement	38.2	0	0
58804.4	20.8	Measurement	38.2	0	0
59137.3	21.8	Initiate Peak	38.2	0	50
59861.3	21.9	Measurement	38.3	0	50
60236.4	23.2	Measurement	39.2	0	50
60620.4	22.9	Measurement	40.9	0	50
61002.4	20.6	Measurement	42.5	0	50
61385.4	24	Measurement	44.1	0	50
61768.4	20.2	Measurement	45.7	0	50
62157.5	21.6	Measurement	47.3	0	50
62536.4	26.5	Measurement	50	0	50
62584.7	20.5	Peak Temperature	50	0	50
62905.5	23.7	Measurement	0	0	38
63084.5	21.8	Measurement	48.7	0	38
63267.5	23.4	Measurement	47.7	0	38
63467.6	21.9	Measurement	46.6	0	38
63650.8	32.2	Measurement	45.6	0	38
63851.1	34.1	Measurement	44.7	0	38
64050.5	28.7	Measurement	43.6	0	38
64233.6	22.4	Measurement	42.6	0	38
64416.6	84.9	Measurement	41.7	0	38
64685.6	23.8	Measurement	40.7	0	38
64866.5	70.5	Measurement	39.5	0	38
65099.6	24	Measurement	38.7	0	38
65482.4	24.7	Measurement	38.4	0	0
65865.5	25.1	Measurement	38.4	0	0
66248.4	23.2	Measurement	38.4	0	0
66631.4	22.3	Measurement	38.4	0	0
67016.4	22.9	Measurement	38.3	0	0
67399.4	26.3	Measurement	38.3	0	0
67783.4	26	Measurement	38.3	0	0
68163.3	24.2	Measurement	38.3	0	0
68546.4	23.3	Measurement	38.3	0	0
68929.4	56.6	Measurement	38.3	0	0
69346.4	24.3	Measurement	38.3	0	0
69729.3	26.5	Measurement	38.3	0	0
70112.3	26.2	Measurement	38.3	0	0
70445.3	26.1	Initiate Peak	38.3	0	53
71176.4	24.2	Measurement	38.4	0	53
71561.4	26.8	Measurement	39.3	0	53
71944.4	26.5	Measurement	41.1	0	53
72327.4	25.4	Measurement	42.7	0	53
72710.3	24.6	Measurement	44.3	0	53
73093.4	25.4	Measurement	45.9	0	53
73476.4	29.4	Measurement	47.5	0	53
73859.4	27.8	Measurement	49.1	0	53
74242.4	25.4	Measurement	52.3	0	53
74625.4	25.5	Measurement	52.9	0	53
74675.2	25.4	Peak Temperature	52.9	0	53
75000.5	26.4	Measurement	0	0	38
75191.6	26.9	Measurement	50.9	0	38
75374.6	25.8	Measurement	49.8	0	38
75557.5	28.3	Measurement	48.9	0	38
75741.5	26.2	Measurement	47.9	0	38
75924.5	80.2	Measurement	47	0	38
76174.5	26.9	Measurement	46	0	38
76357.6	30.7	Measurement	44.8	0	38
76557.5	28.6	Measurement	43.8	0	38
76740.5	27.5	Measurement	42.8	0	38
76923.6	26.4	Measurement	41.9	0	38
77106.5	30.4	Measurement	41	0	38
77306.5	29.2	Measurement	40.1	0	38
77489.6	27.2	Measurement	39.2	0	38
77672.5	28.1	Measurement	38.7	0	38
78056.3	30.3	Measurement	38.6	0	0
78458.3	29.7	Measurement	38.6	0	0
78857.4	30.5	Measurement	38.6	0	0
79256.4	60.3	Measurement	38.5	0	0
79674.4	28.6	Measurement	38.5	0	0
80072.3	31.2	Measurement	38.5	0	0
80472.4	31.4	Measurement	38.5	0	0
80872.4	30.3	Measurement	38.5	0	0
81271.4	30.7	Measurement	38.5	0	0
81671.4	28.8	Measurement	38.5	0	0
82071.3	31.1	Measurement	38.5	0	0
82470.3	31.4	Measurement	38.5	0	0
82871.3	31.3	Measurement	38.5	0	0
83270.3	32.1	Measurement	38.5	0	0
83669.3	29.4	Measurement	38.5	0	0
84069.3	32.3	Measurement	38.5	0	0
84469.3	31	Measurement	38.5	0	0
84868.3	31.4	Measurement	38.5	0	0
85268.3	31.6	Measurement	38.5	0	0
85668.3	29.8	Measurement	38.5	0	0
86068.3	33.4	Measurement	38.5	0	0
86466.3	33	Measurement	38.5	0	0
86866.3	33.2	Measurement	38.5	0	0
87265.3	32.5	Measurement	38.5	0	0
87615.3	31.7	Initiate Peak	38.5	0	33
88348.4	36.7	Measurement	38.5	0	33
88747.3	31	Measurement	37.3	0	33
